city,date,aqi_category,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation,aqi_lag_1,pm25_lag_1,aqi_lag_2,pm25_lag_2,aqi_lag_3,pm25_lag_3,pm25_roll_mean_3,aqi_roll_mean_3,pm25_roll_mean_7,aqi_roll_mean_7
Islamabad,2024-12-25,5,4074.97125,47.26958333333334,107.44541666666667,29.815416666666664,15.441666666666668,232.35708333333332,272.8570833333333,33.34916666666667,10.487333183333332,52.76600845833334,1.0810833570833334,0.0,958.5725154166666,6.443580345833333,275.5167497416667,122.70833333333333,5.0,259.63,5.0,205.08291666666665,5.0,275.17375,246.6288888888889,5.0,245.5230357142857,5.0
Islamabad,2024-12-26,5,6794.77,119.15833333333335,165.195,17.780416666666667,42.61291666666667,270.22208333333333,321.0,68.52833333333334,12.095666666666666,44.05898104166667,0.047750024583333356,0.0,959.150705,2.6329766954166667,218.30825612499999,122.04166666666667,5.0,232.35708333333332,5.0,259.63,5.0,205.08291666666665,232.35666666666668,5.0,243.4930357142857,5.0
Islamabad,2024-12-27,5,5235.99,64.56041666666667,147.43041666666667,14.817083333333334,41.367916666666666,244.47625000000002,284.7291666666667,53.024166666666666,11.337333208333334,62.01319083333333,4.014416674583333,0.08333333333333333,957.8931320833334,4.387024725833333,209.80423345833333,107.95833333333333,5.0,270.22208333333333,5.0,232.35708333333332,5.0,259.63,254.06972222222225,5.0,249.34535714285713,5.0
Islamabad,2024-12-28,5,4511.117916666667,63.956250000000004,115.61333333333333,22.223333333333333,29.136666666666667,170.56833333333333,206.92333333333332,40.86541666666667,11.170666645833334,67.66357820833333,5.235249945833333,0.0,958.6546766666667,3.9514762875000002,210.96070379166667,119.5,5.0,244.47625000000002,5.0,270.22208333333333,5.0,232.35708333333332,249.01847222222227,5.0,245.94208333333333,5.0
Islamabad,2024-12-29,5,2670.8445833333335,9.351249999999999,74.97125,52.9575,9.375,191.83208333333334,217.1525,12.225416666666666,9.718583245833333,70.22209658333334,4.347749929166667,0.0,959.6366366666666,8.025222874999999,306.80383997916664,121.66666666666667,5.0,170.56833333333333,5.0,244.47625000000002,5.0,270.22208333333333,228.42222222222225,5.0,236.78720238095235,5.0
Islamabad,2024-12-30,5,6102.720833333333,69.14708333333333,159.225,30.33458333333333,25.590416666666666,316.4166666666667,369.5570833333333,48.0825,10.983166654166666,60.956214249999995,3.578999979166667,0.0,957.6126441666667,5.464625845833333,188.0484687875,123.95833333333333,5.0,191.83208333333334,5.0,170.56833333333333,5.0,244.47625000000002,202.29222222222225,5.0,224.88125,5.0
Islamabad,2024-12-31,5,6448.745833333333,79.1725,168.73499999999999,26.175833333333333,29.205833333333334,344.5104166666667,398.60833333333335,57.83166666666667,11.5060833625,61.16013675,4.114416625,0.0,958.52598125,4.2652033637499995,206.92926695833333,121.75,5.0,316.4166666666667,5.0,191.83208333333334,5.0,170.56833333333333,226.27236111111117,5.0,240.78607142857143,5.0
Karachi,2024-07-01,4,262.5779166666667,0.21958333333333332,3.061666666666667,46.998333333333335,1.3862500000000002,40.156666666666666,116.78083333333332,0.23916666666666667,32.394000125,73.21406220833333,26.846083458333336,0.0,992.7935720833333,23.328879375,250.28283666666667,275.9583333333333,,,,,,,,,,
Karachi,2024-07-02,4,290.53291666666667,0.3491666666666667,6.521666666666667,50.14208333333334,1.8120833333333335,43.22666666666667,149.0533333333333,0.17833333333333334,32.48566679166667,70.3684745,26.285666916666667,0.0,992.1567425,21.1011429375,238.80750791666665,242.45833333333334,4.0,40.156666666666666,,,,,40.156666666666666,4.0,40.156666666666666,4.0
Karachi,2024-07-03,4,310.42041666666665,1.21625,6.959583333333334,38.967083333333335,2.026666666666667,35.649166666666666,143.35708333333335,0.4770833333333333,32.05650008333333,73.94649125,26.716916958333332,0.016666666666666666,994.4371995833334,22.31763616666667,231.03948749999998,244.33333333333334,4.0,43.22666666666667,4.0,40.156666666666666,,,41.69166666666666,4.0,41.69166666666666,4.0
Karachi,2024-07-04,4,261.74333333333334,0.34,4.2375,43.673750000000005,1.7741666666666667,39.060833333333335,175.69791666666666,0.19999999999999998,31.677333375,71.09158829166667,25.7273335,0.012500000000000002,996.4305454166666,17.893839,227.1968025,235.16666666666666,4.0,35.649166666666666,4.0,43.22666666666667,4.0,40.156666666666666,39.6775,4.0,39.6775,4.0
Karachi,2024-07-05,4,252.70416666666668,0.34208333333333335,3.64125,54.61291666666667,1.615,35.968333333333334,166.95208333333332,0.13166666666666668,31.354416916666665,70.80993658333334,25.356500208333333,0.025000000000000005,994.5520091666667,19.703024458333335,229.49441166666668,210.29166666666666,4.0,39.060833333333335,4.0,35.649166666666666,4.0,43.22666666666667,39.312222222222225,4.0,39.52333333333333,4.0
Karachi,2024-07-06,4,247.97541666666666,0.15625,3.1062499999999997,73.16458333333334,1.2833333333333334,44.8825,168.40166666666667,0.0,32.071083458333334,69.34092325,25.581500166666668,0.0,992.3014520833334,25.157341416666668,235.16558583333332,219.75,4.0,35.968333333333334,4.0,39.060833333333335,4.0,35.649166666666666,36.89277777777778,4.0,38.812333333333335,4.0
Karachi,2024-07-07,4,264.5258333333333,0.47625,4.624583333333333,52.79416666666666,1.5554166666666667,38.51,157.82833333333335,0.13458333333333333,31.987750125,75.80705475,27.062750249999997,0.012500000000000002,994.8200858333333,23.159484000000003,236.56578166666668,233.33333333333334,4.0,44.8825,4.0,35.968333333333334,4.0,39.060833333333335,39.970555555555556,4.0,39.82402777777778,4.0
Karachi,2024-07-08,4,716.5279166666666,12.622916666666667,21.156666666666666,22.237916666666667,4.729583333333333,33.753750000000004,124.96458333333334,2.500833333333333,31.50650016666667,74.55189533333333,26.339833458333334,0.012500000000000002,998.3535620833333,13.38032395,240.9260158333333,228.58333333333334,4.0,38.51,4.0,44.8825,4.0,35.968333333333334,39.786944444444444,4.0,39.63630952380952,4.0
Karachi,2024-07-09,3,593.0258333333333,6.812916666666666,20.7975,23.36,5.0512500000000005,22.719583333333333,59.831250000000004,2.15625,31.652333416666664,79.15236633333333,27.508583541666667,0.041666666666666664,999.8194775000001,13.602143675,252.98808083333333,167.95833333333334,4.0,33.753750000000004,4.0,38.51,4.0,44.8825,39.048750000000005,4.0,38.72160714285714,4.0
Karachi,2024-07-10,3,327.80583333333334,1.75875,7.545000000000001,35.88125,2.5766666666666667,20.94,59.803333333333335,0.7391666666666666,31.712750166666666,77.45131204166667,27.160667,0.016666666666666666,1001.1061108333333,19.176869874999998,251.08930875,250.41666666666666,3.0,22.719583333333333,4.0,33.753750000000004,4.0,38.51,31.661111111111115,3.6666666666666665,35.79202380952381,3.857142857142857
Karachi,2024-07-11,2,253.53833333333333,0.46541666666666665,2.87625,38.654583333333335,1.3083333333333333,13.74875,40.669583333333335,0.25875,31.479416791666665,73.11178725,25.95233345833333,0.008333333333333333,998.96552625,29.775587125,252.8910654166667,236.125,3.0,20.94,3.0,22.719583333333333,4.0,33.753750000000004,25.804444444444446,3.3333333333333335,33.690714285714286,3.7142857142857144
Karachi,2024-07-12,2,237.61374999999998,0.27,2.247916666666667,37.865,1.0325,13.422083333333333,51.80375,0.13041666666666665,30.950250041666667,75.44053583333333,26.012750166666667,0.05000000000000001,995.7375587500001,34.208599125,250.8905479166667,198.125,2.0,13.74875,3.0,20.94,3.0,22.719583333333333,19.13611111111111,2.6666666666666665,30.07470238095238,3.4285714285714284
Karachi,2024-07-13,3,247.90625,0.35874999999999996,3.3045833333333334,40.88875,1.18375,21.065833333333334,86.45333333333333,0.1725,30.66275016666667,79.27309895833334,26.560666833333332,0.09166666666666667,996.12395875,26.98622345833333,245.36219625,199.875,2.0,13.422083333333333,2.0,13.74875,3.0,20.94,16.036944444444444,2.3333333333333335,26.853809523809524,3.142857142857143
Karachi,2024-07-14,4,259.10125,0.53125,3.9766666666666666,41.097500000000004,1.4541666666666666,27.224999999999998,114.1025,0.1991666666666667,30.827333541666665,76.45859374999999,26.121083583333334,0.025000000000000005,996.1701737499999,21.224662916666666,249.2931345833333,218.16666666666666,3.0,21.065833333333334,2.0,13.422083333333333,2.0,13.74875,16.078888888888887,2.3333333333333335,23.451428571428576,3.0
Karachi,2024-07-15,4,366.3304166666667,2.28375,10.536666666666667,34.08291666666667,3.1804166666666664,34.13916666666667,139.44291666666666,0.9862500000000001,31.14816675,75.08058016666666,26.07316695833333,0.0,997.7614345833334,15.939335291666666,255.03060000000002,252.0,4.0,27.224999999999998,3.0,21.065833333333334,2.0,13.422083333333333,20.57097222222222,3.0,21.839285714285715,3.0
Karachi,2024-07-16,4,344.21791666666667,1.4154166666666665,9.51375,37.64875,3.1687499999999997,32.815000000000005,129.29375000000002,0.9441666666666667,32.07941683333333,74.33781825,26.754416791666667,0.004166666666666667,996.5980304166666,18.165193895833333,281.23169416666667,214.375,4.0,34.13916666666667,4.0,27.224999999999998,3.0,21.065833333333334,27.47666666666667,3.6666666666666665,21.89434523809524,3.0
Karachi,2024-07-17,4,381.7679166666667,1.1945833333333333,13.443333333333333,29.597916666666666,3.2283333333333335,34.135416666666664,113.6825,1.0704166666666668,31.912750125000002,77.46629895833333,27.312750291666664,0.0,996.56017375,15.027071508333334,229.65084124999998,224.625,4.0,32.815000000000005,4.0,34.13916666666667,4.0,27.224999999999998,31.39305555555556,4.0,23.33654761904762,3.142857142857143
Karachi,2024-07-18,3,368.55541666666664,2.245416666666667,10.442916666666667,34.09375,3.235416666666667,27.47583333333333,81.905,1.0975,31.998166833333332,75.825799625,27.119000333333332,0.0,996.0816116666666,18.911775429166667,258.5770170833334,249.20833333333334,4.0,34.135416666666664,4.0,32.815000000000005,4.0,34.13916666666667,33.69652777777778,4.0,25.221607142857145,3.2857142857142856
Karachi,2024-07-19,2,353.67375,1.04,10.104583333333332,37.5875,2.688333333333333,11.831666666666665,27.238333333333333,0.9466666666666667,31.82316683333333,72.2485145,26.033583583333336,0.0,994.7239145833333,19.398611708333334,268.44461333333334,243.33333333333334,3.0,27.47583333333333,4.0,34.135416666666664,4.0,32.815000000000005,31.47541666666667,3.6666666666666665,27.18261904761905,3.4285714285714284
Karachi,2024-07-20,3,690.1029166666667,7.150416666666666,25.1775,27.22458333333333,4.65625,28.451666666666668,76.48416666666667,2.419583333333333,32.91483341666667,71.18161916666666,26.58150025,0.008333333333333333,995.3053333333334,12.853865554166667,269.54349291666665,222.83333333333334,2.0,11.831666666666665,3.0,27.47583333333333,4.0,34.135416666666664,24.48097222222222,3.0,26.955416666666668,3.4285714285714284
Karachi,2024-07-21,4,1163.52125,3.2866666666666666,49.57333333333333,107.91375,13.846666666666666,58.142500000000005,99.21166666666666,4.607916666666667,33.38150008333333,68.793425875,26.571083541666667,0.2333333333333333,995.90194625,11.5701537125,211.68824554166667,236.20833333333334,3.0,28.451666666666668,2.0,11.831666666666665,3.0,27.47583333333333,22.58638888888889,2.6666666666666665,28.010535714285712,3.4285714285714284
Karachi,2024-07-22,2,287.06,0.0,4.46,55.07,4.59,24.45,44.87,0.82,30.3065,82.81478,27.0565,1.6,996.6145,14.685176,281.3099,0.0,4.0,58.142500000000005,3.0,28.451666666666668,2.0,11.831666666666665,32.80861111111111,3.0,32.42732142857143,3.4285714285714284
Karachi,2024-07-24,4,293.44173913043477,0.37521739130434784,6.017391304347826,49.25913043478261,1.8239130434782609,34.92130434782609,136.8108695652174,0.31826086956521743,30.504326260869565,76.9723364347826,25.94997843478261,0.0,993.1480230434782,23.29090947826087,248.46814695652174,137.8695652173913,2.0,24.45,4.0,58.142500000000005,3.0,28.451666666666668,37.014722222222225,3.0,31.04315476190476,3.142857142857143
Karachi,2024-07-25,4,315.70625,0.88125,6.785833333333334,50.75333333333333,2.0779166666666664,38.56916666666667,148.44541666666666,0.3541666666666667,30.827333499999998,76.093175875,26.039833666666667,0.012500000000000002,992.8894720833333,20.488762458333333,238.10270125,192.04166666666666,4.0,34.92130434782609,2.0,24.45,4.0,58.142500000000005,39.171268115942034,3.3333333333333335,31.344055383022773,3.142857142857143
Karachi,2024-07-26,4,322.24291666666664,0.765,6.601666666666667,47.474583333333335,1.915,42.55583333333333,163.26416666666668,0.3458333333333334,31.200250125,75.82081183333334,26.348166875,0.016666666666666666,994.5099895833333,22.703907791666666,242.12689916666668,229.875,4.0,38.56916666666667,4.0,34.92130434782609,2.0,24.45,32.64682367149759,3.3333333333333335,31.977448240165632,3.142857142857143
Karachi,2024-07-27,5,286.22125,0.38166666666666665,4.394166666666666,47.51958333333334,1.6479166666666665,45.88375,226.61041666666665,0.17500000000000002,31.298166791666663,73.39621708333333,25.88566675,0.0,995.5635420833333,20.919697666666668,238.44548375,260.125,4.0,42.55583333333333,4.0,38.56916666666667,4.0,34.92130434782609,38.682101449275365,4.0,34.13173395445135,3.2857142857142856
Karachi,2024-07-28,5,415.0075,2.450416666666667,12.865833333333335,35.675,2.9720833333333334,44.10208333333333,218.08124999999998,0.9970833333333333,30.99816675,74.32160625,25.821083541666667,0.0,994.8175716666666,14.380833958333334,214.68335666666667,219.58333333333334,5.0,45.88375,4.0,42.55583333333333,4.0,38.56916666666667,42.33625000000001,4.333333333333333,38.99631728778468,3.7142857142857144
Karachi,2024-07-29,4,736.8329166666667,12.225,19.84208333333333,32.709583333333335,5.947500000000001,36.99708333333333,140.56125,2.5116666666666667,30.22525016666667,77.80124591666667,25.82316695833333,0.30833333333333335,995.0736854166666,11.729013620833333,221.9622275,180.29166666666666,5.0,44.10208333333333,5.0,45.88375,4.0,42.55583333333333,44.180555555555564,4.666666666666667,41.23209109730849,4.0
Karachi,2024-07-30,2,724.8720833333333,3.5825,29.66208333333333,47.382083333333334,12.649166666666666,21.927083333333332,31.44333333333333,3.6958333333333333,29.106500125,85.57083629166668,26.381500208333335,0.6083333333333333,997.4522529166667,10.538577887499999,230.37860502083333,154.91666666666666,4.0,36.99708333333333,5.0,44.10208333333333,5.0,45.88375,42.32763888888889,4.666666666666667,38.211317287784674,4.0
Karachi,2024-07-31,1,426.6891666666667,0.9566666666666667,13.113750000000001,46.05166666666667,2.6058333333333334,8.4725,11.275,1.0016666666666667,29.273166791666668,85.09124483333333,26.494000416666665,0.08333333333333333,998.755815,15.7767944,236.97654416666668,163.16666666666666,2.0,21.927083333333332,4.0,36.99708333333333,5.0,44.10208333333333,34.34208333333334,3.6666666666666665,37.85090062111801,4.0
Karachi,2024-08-01,2,275.65125,0.2916666666666667,3.2254166666666664,40.76916666666667,1.2874999999999999,16.97625,51.19541666666667,0.29916666666666664,29.425250208333335,83.05503270833333,26.216916916666666,0.05833333333333333,997.18247625,28.07988825,247.73685166666667,175.625,1.0,8.4725,2.0,21.927083333333332,4.0,36.99708333333333,22.465555555555557,2.3333333333333335,34.0725,3.5714285714285716
Karachi,2024-08-02,3,309.72499999999997,0.4383333333333333,6.82,35.553333333333335,1.8179166666666668,24.091250000000002,93.39125,0.615,29.341916833333332,84.76558633333333,26.473166791666667,0.041666666666666664,996.5619075,21.927404041666666,251.49469833333333,143.625,2.0,16.97625,1.0,8.4725,2.0,21.927083333333332,15.791944444444448,1.6666666666666667,30.98779761904762,3.2857142857142856
Karachi,2024-08-03,3,323.7729166666667,0.30624999999999997,5.105833333333334,38.63791666666666,1.6579166666666667,22.025000000000002,82.10625,0.5241666666666667,29.181500375,81.21380795833333,25.571083458333334,0.025000000000000005,997.4274833333334,18.562553041666668,245.57030999999998,160.875,3.0,24.091250000000002,2.0,16.97625,1.0,8.4725,16.51333333333334,2.0,28.349999999999998,3.142857142857143
Karachi,2024-08-04,3,346.44166666666666,0.6125,6.84375,37.535833333333336,2.0158333333333336,25.496666666666666,76.86458333333333,0.7304166666666667,28.606500166666667,83.367163125,25.462750166666666,0.125,997.4467920833334,15.002861625,235.58067458333335,126.58333333333333,3.0,22.025000000000002,3.0,24.091250000000002,2.0,16.97625,21.03083333333334,2.6666666666666665,24.941607142857144,2.857142857142857
Karachi,2024-08-05,2,419.0391666666667,1.6983333333333333,11.440416666666666,30.644166666666667,3.610416666666667,18.77625,49.14833333333333,1.4808333333333332,28.741916916666668,82.17039358333334,25.350250083333336,0.03333333333333333,999.995105,13.513467,200.1190366666667,240.0,3.0,25.496666666666666,3.0,22.025000000000002,3.0,24.091250000000002,23.870972222222232,3.0,22.28369047619048,2.5714285714285716
Karachi,2024-08-06,2,288.3075,0.22083333333333333,5.037083333333333,37.015,1.7316666666666667,9.653333333333334,28.522916666666664,0.5845833333333333,28.446083583333333,82.34949883333333,25.121083666666667,0.041666666666666664,1000.1192545833333,20.189145291666666,241.17018833333336,79.41666666666667,2.0,18.77625,3.0,25.496666666666666,3.0,22.025000000000002,22.09930555555556,2.6666666666666665,19.680714285714288,2.2857142857142856
Karachi,2024-08-07,2,266.6116666666667,0.3466666666666667,3.2883333333333336,37.834583333333335,1.3458333333333332,8.44875,21.420833333333334,0.4379166666666667,28.860666958333336,76.59249066666666,24.294000208333333,0.016666666666666666,1000.4409183333333,26.10850225,243.97928291666665,146.54166666666666,2.0,9.653333333333334,2.0,18.77625,3.0,25.496666666666666,17.97541666666667,2.3333333333333335,17.927321428571428,2.2857142857142856
Karachi,2024-08-08,2,309.86541666666665,0.7775,5.187083333333333,38.25,1.9066666666666665,13.799999999999999,26.605833333333333,0.6954166666666667,29.323166791666665,76.22502920833334,24.635666708333332,0.02916666666666667,1001.7744045833333,21.322768333333332,245.47167958333333,223.625,2.0,8.44875,2.0,9.653333333333334,2.0,18.77625,12.292777777777784,2.0,17.923928571428572,2.4285714285714284
Karachi,2024-08-09,2,307.36125,0.4975,4.972083333333333,36.44708333333333,1.8441666666666665,14.1825,32.65291666666666,0.6191666666666666,29.664833583333333,74.78489004166667,24.652333583333334,0.020833333333333332,1003.0034725,23.632810208333336,254.66603541666666,199.5,2.0,13.799999999999999,2.0,8.44875,2.0,9.653333333333334,10.634027777777783,2.0,17.470178571428573,2.4285714285714284
Karachi,2024-08-10,2,259.24125,0.27208333333333334,2.4079166666666665,38.1475,1.0679166666666666,9.57625,29.89833333333333,0.30291666666666667,29.70441679166667,75.414726625,24.775250375,0.016666666666666666,1002.1001433333332,29.057728958333332,254.8642725,207.83333333333334,2.0,14.1825,2.0,13.799999999999999,2.0,8.44875,12.143750000000004,2.0,16.05464285714286,2.2857142857142856
Karachi,2024-08-11,2,268.00166666666667,0.1729166666666667,2.6320833333333336,37.78958333333333,1.07375,12.115833333333335,35.93,0.28958333333333336,29.025250125,79.25704625,24.996083583333334,0.05416666666666667,999.7127470833334,28.355672666666667,253.42789791666667,162.16666666666666,2.0,9.57625,2.0,14.1825,2.0,13.799999999999999,12.519583333333337,2.0,14.276250000000001,2.142857142857143
Karachi,2024-08-12,3,307.36041666666665,0.585,5.52875,32.90875,1.9629166666666666,14.130416666666667,51.16166666666667,0.69625,29.019000125,81.30398291666667,25.437750166666664,0.05000000000000001,1001.1615920833333,20.417194833333333,248.99625583333332,146.29166666666666,2.0,12.115833333333335,2.0,9.57625,2.0,14.1825,11.95819444444445,2.0,12.364702380952382,2.0
Karachi,2024-08-13,3,387.46958333333333,2.5412500000000002,10.169583333333334,24.98125,2.7862500000000003,17.582916666666666,62.95291666666666,1.3979166666666665,29.38566683333333,79.99462204166666,25.50025020833333,0.016666666666666666,1002.6863558333333,17.1826723125,248.56888958333332,175.16666666666666,3.0,14.130416666666667,2.0,12.115833333333335,2.0,9.57625,11.94083333333334,2.3333333333333335,11.701011904761904,2.142857142857143
Karachi,2024-08-14,2,289.83708333333334,0.8112499999999999,6.427083333333333,28.379583333333333,2.2733333333333334,14.99,49.29541666666666,0.82,29.55858345833333,77.51284791666667,25.121083541666668,0.004166666666666667,1003.0573175,19.89359325,247.81567375,205.875,3.0,17.582916666666666,3.0,14.130416666666667,2.0,12.115833333333335,14.609722222222226,2.6666666666666665,12.833809523809522,2.2857142857142856
Karachi,2024-08-15,2,298.04375,0.9004166666666666,6.1025,29.890833333333333,2.0225,12.342500000000001,38.75541666666667,0.7733333333333333,29.102333583333333,80.225513375,25.273166833333335,0.075,1001.4324229166667,20.431279333333332,249.309875,186.04166666666666,2.0,14.99,3.0,17.582916666666666,3.0,14.130416666666667,15.567777777777783,2.6666666666666665,13.768273809523809,2.2857142857142856
Karachi,2024-08-16,2,300.1295833333333,0.35625,6.674166666666667,26.35291666666667,2.2033333333333336,10.957500000000001,32.212916666666665,0.77875,28.791916791666665,78.89705616666667,24.71275025,0.04583333333333334,1000.3158804166666,18.471860208333336,245.89249500000003,152.375,2.0,12.342500000000001,2.0,14.99,3.0,17.582916666666666,14.97180555555556,2.3333333333333335,13.560059523809523,2.2857142857142856
Karachi,2024-08-17,2,293.0358333333333,0.42583333333333334,5.7437499999999995,29.62375,1.8979166666666665,10.438333333333334,31.7625,0.6891666666666666,28.983583375,77.49797275,24.596083625000002,0.004166666666666667,1001.9067304166666,16.618793208333333,240.8418141666667,139.625,2.0,10.957500000000001,2.0,12.342500000000001,2.0,14.99,12.76333333333334,2.0,13.099345238095239,2.2857142857142856
Karachi,2024-08-18,2,276.90291666666667,0.3325,4.662083333333333,31.38208333333333,1.715,11.058333333333332,26.81,0.59,28.977333458333334,77.28067295833334,24.523166916666668,0.016666666666666666,1003.4055470833333,17.378441249999998,238.66091000000003,220.16666666666666,2.0,10.438333333333334,2.0,10.957500000000001,2.0,12.342500000000001,11.246111111111118,2.0,13.2225,2.2857142857142856
Karachi,2024-08-19,2,304.0229166666667,1.0033333333333332,5.840416666666666,32.41041666666667,2.127083333333333,11.514166666666666,21.735,0.84125,28.971083458333336,76.52462675,24.364833708333332,0.03333333333333333,1003.4096658333333,19.068846375,245.06895375,230.91666666666666,2.0,11.058333333333332,2.0,10.438333333333334,2.0,10.957500000000001,10.81805555555556,2.0,13.071428571428571,2.2857142857142856
Karachi,2024-08-20,2,279.8233333333333,0.6466666666666666,3.8979166666666667,31.412916666666664,1.6995833333333332,9.599583333333333,21.197916666666668,0.5750000000000001,29.383583458333334,73.539485375,24.07733358333333,0.03333333333333333,1003.36912,23.256088083333335,251.06575375,205.66666666666666,2.0,11.514166666666666,2.0,11.058333333333332,2.0,10.438333333333334,11.003611111111114,2.0,12.69767857142857,2.142857142857143
Karachi,2024-08-21,2,316.12291666666664,0.6329166666666667,5.1987499999999995,30.324583333333333,2.1058333333333334,9.379166666666666,23.020833333333332,0.7791666666666667,29.306500291666666,74.62388254166667,24.262750083333334,0.0,1003.6478475,21.950038333333335,262.96787416666666,155.0,2.0,9.599583333333333,2.0,11.514166666666666,2.0,11.058333333333332,10.724027777777783,2.0,11.557202380952381,2.0
Karachi,2024-08-22,2,339.90500000000003,0.855,5.112916666666666,35.51,2.299166666666667,10.420833333333333,33.805416666666666,0.8620833333333334,30.06483341666667,70.854796125,24.00233341666667,0.0,1003.0461445833333,21.161736,266.2804370833333,247.75,2.0,9.379166666666666,2.0,9.599583333333333,2.0,11.514166666666666,10.16430555555556,2.0,10.755654761904763,2.0
Karachi,2024-08-23,2,348.2495833333333,0.7691666666666667,5.280833333333333,36.403749999999995,2.0170833333333333,13.774166666666666,43.16583333333333,0.7441666666666666,29.65441675,73.44906912500001,24.246083458333334,0.0,1003.4406308333333,21.401382458333334,264.29601375,203.0,2.0,10.420833333333333,2.0,9.379166666666666,2.0,9.599583333333333,9.799861111111115,2.0,10.481130952380951,2.0
Karachi,2024-08-24,2,305.83125,0.43041666666666667,3.8016666666666663,36.895,1.5779166666666666,14.257083333333334,45.25666666666667,0.5645833333333333,29.473166791666667,74.27067604166668,24.264833624999998,0.0,1003.08625875,22.714744916666664,269.6172975,221.0,2.0,13.774166666666666,2.0,10.420833333333333,2.0,9.379166666666666,11.191388888888893,2.0,10.883511904761905,2.0
Karachi,2024-08-25,3,291.0891666666667,0.36166666666666664,3.87375,37.64083333333333,1.7204166666666667,16.553333333333335,61.07,0.5908333333333333,29.383583416666667,73.95294604166666,24.08775025,0.0,1001.0209395833334,24.92382875,273.1850054166667,240.125,2.0,14.257083333333334,2.0,13.774166666666666,2.0,10.420833333333333,12.817361111111117,2.0,11.42904761904762,2.0
Karachi,2024-08-26,3,341.43416666666667,0.375,7.9225,38.192083333333336,2.83375,21.952083333333334,72.7325,1.1183333333333334,29.741916791666668,74.41562033333334,24.458583416666666,0.020833333333333332,998.6071233333333,23.202994875,283.91209541666666,259.25,3.0,16.553333333333335,2.0,14.257083333333334,2.0,13.774166666666666,14.861527777777782,2.3333333333333335,12.21404761904762,2.142857142857143
Karachi,2024-08-27,4,808.18,9.090416666666666,28.04958333333333,15.069166666666666,7.355833333333333,32.25791666666667,105.58791666666667,4.6658333333333335,28.82316675,83.085903375,25.504416791666667,2.375,998.1176395833332,16.174888895833334,311.188115,116.625,3.0,21.952083333333334,3.0,16.553333333333335,2.0,14.257083333333334,17.587500000000006,2.6666666666666665,13.705178571428572,2.2857142857142856
Karachi,2024-08-28,3,528.6329166666667,0.38333333333333336,15.283333333333333,53.79333333333333,6.6379166666666665,33.45125,77.78666666666668,2.169583333333333,27.53358366666667,86.8731385,25.108583666666664,0.7583333333333333,999.2300337500001,17.9455373125,318.39154333333335,67.04166666666667,4.0,32.25791666666667,3.0,21.952083333333334,3.0,16.553333333333335,23.587777777777784,3.3333333333333335,16.942083333333333,2.5714285714285716
Karachi,2024-08-29,3,662.0091666666666,4.290416666666666,23.249166666666667,24.825,5.427083333333333,29.169583333333335,64.19291666666668,2.9616666666666664,27.544000208333333,88.39368770833333,25.42316691666667,1.575,997.6063591666666,20.343855958333332,312.35412125,70.875,3.0,33.45125,4.0,32.25791666666667,3.0,21.952083333333334,29.220416666666676,3.3333333333333335,20.380952380952383,2.7142857142857144
Karachi,2024-08-30,2,462.84999999999997,0.30333333333333334,12.46375,43.79416666666666,6.576666666666667,12.150833333333333,15.503333333333332,1.58,27.079416875000003,81.78882158333333,23.63566675,0.3833333333333333,997.1721404166666,38.68238920833333,83.46916145833333,142.45833333333334,3.0,29.169583333333335,3.0,33.45125,4.0,32.25791666666667,31.62625000000001,3.3333333333333335,23.059345238095236,2.857142857142857
Karachi,2024-08-31,2,341.01916666666665,0.6679166666666667,8.7425,26.367499999999996,4.79125,14.307083333333333,19.677916666666665,1.2379166666666668,26.279416916666666,88.299558875,24.1648335,0.30416666666666664,1002.83631375,27.712229583333336,102.47565720833335,83.25,2.0,12.150833333333333,3.0,29.169583333333335,3.0,33.45125,24.923888888888897,2.6666666666666665,22.82744047619048,2.857142857142857
Karachi,2024-09-01,2,428.7754166666667,2.39125,12.155833333333334,22.629166666666666,6.5808333333333335,16.304583333333333,30.073333333333334,2.59625,27.016916958333336,87.76471099999999,24.783583583333336,0.041666666666666664,1004.0623083333334,13.516062204166667,165.28733450000001,218.375,2.0,14.307083333333333,2.0,12.150833333333333,3.0,29.169583333333335,18.542500000000004,2.3333333333333335,22.834583333333335,2.857142857142857
Karachi,2024-09-02,2,1505.9308333333336,26.22125,33.89541666666667,24.685000000000002,12.532083333333333,46.63625,66.06166666666667,10.53375,27.012750166666667,87.59997608333333,24.708583625,0.0,1003.5044674999999,9.621928466666667,212.67023595833334,242.625,2.0,16.304583333333333,2.0,14.307083333333333,2.0,12.150833333333333,14.254166666666672,2.0,22.79904761904762,2.7142857142857144
Karachi,2024-09-03,2,621.3979166666667,4.3525,18.423333333333332,27.984166666666667,5.9437500000000005,15.545833333333333,25.826666666666668,4.3875,27.444000041666666,85.4068645,24.712750291666666,0.0,1004.1550220833333,11.838349520833333,255.9212891666667,249.91666666666666,2.0,46.63625,2.0,16.304583333333333,2.0,14.307083333333333,25.749305555555555,2.0,26.325357142857143,2.5714285714285716
